dataset,datasetTitle,publisher,themes
http://data.europa.eu/88u/dataset/barsbwkln6vagnsyihcv8a,"Pupils and students enrolled by education level, sex and NUTS 2 region",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/z0ey0tqz5ocaaccscuomia,"Accidents at work by sex, age, severity, NACE Rev. 2 activity and contact mode of injury",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/6axypogszzaflrpjnvwgaa,Other expenditure on social protection,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/fchdcxly792hekc6jbnyfa,"Mean annual earnings by sex, occupation and size class of the enterprise (2022)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2769-,Register for checking hot water meters,nodeID://b5363215044,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/u1x2e1q5wfj04qg6fyvsw,Euro/Ecu exchange rates - monthly data,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-6994-ceny-ofertowe-mieszkan-dewelopera-robotnicza-spold,Offer prices of apartments of developer Robotnicza Spółdzielnia Mieszkaniowa PRAGA for Barkocińska3,"https://dane.gov.pl/pl/institution/1794,robotnicza-spoldzielnia-mieszkaniowa-praga",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2435-i-21-7,Odsetek utraty wody (z przyczyn technicznych i handlowych),"https://dane.gov.pl/pl/institution/179,um-gdynia",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-4083-9ad344b17a2d20c74d41fee80990196893416e425399da23f0c5fc404c8360c3,"Mikołów: Rejestr Instytucji Kultury, dla których organizatorem jest gmina","https://dane.gov.pl/pl/institution/464,mikolow_",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/xqtt15tdexakhmg6gwjg,Participation in any learning activities by size of the local unit (2003),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-6263-ceny-ofertowe-mieszkan-dewelopera-vi-inwestycje-cl-spoka-z-oraniczona-odpoweidzialnoscia-spoka-komandytowa-w-2025-r,Offer prices of apartments of developer VI - INWESTYCJE CL SPÓŁKA Z ORANICZONĄ ODPOWEIDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA in 2025.,"https://dane.gov.pl/pl/institution/1212,vi-inwestycje-cl-spolka-z-ograniczona-odpowiedzial",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/organogram-health-and-social-care-information-centre,Organogram of Staff Roles & Salaries,nodeID://b3221097558,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2630-zestawienie-danych-statystycznych-z-ewidencji-zaby,Zestawienie danych statystycznych z krajowej ewidencji zabytków - zabytki archeologiczne,"https://dane.gov.pl/pl/institution/64,narodowy-instytut-dziedzictwa",http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/pharmacy-services,Pharmacy services,nodeID://b686696955,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-finm-2019_06_data_csuis_finm,FIN 2-12 M - Budget Fulfillment of LGU - period 06/2019,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/2hwhkfpie3rfchfwxsvwwg,Train traffic on the rail network - Spain (2020),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/government-major-projects,Government Major Projects,nodeID://b3726234208,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-7364-ceny-ofertowe-mieszkan-dewelopera-zabia-pb-chalupk,Ceny ofertowe mieszkań dewelopera ŻABIA PB CHAŁUPKA Sp. z o.o. w 2025 r.,"https://dane.gov.pl/pl/institution/3615,zabia-pb-chalupka-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/spend-over-25-000-in-nhs-tameside-and-glossop-clinical-commissioning-group,"Spend over £25,000 in NHS Tameside and Glossop Clinical Commissioning Group",nodeID://b3221566643,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-suz-2021_12_data_csuis_suz,Approval of accounting statements - period 12/2021,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-finoss-2015_03_data_csuis_misris,FIN 1-12 OSS - Budget Fulfillment of CHAP and OSS - period 03/2015,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/zs7yibkic56njzmzaltn3q,Train traffic on the rail network - Finland (2005),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-1975-,This data set contains hourly data for a random sample of 1000 household metering plants.,nodeID://b5363208809,http://publications.europa.eu/resource/authority/data-theme/ENER
http://data.europa.eu/88u/dataset/official-journals-of-the-european-union-2020,Official Journals of the European Union 2020,http://publications.europa.eu/resource/authority/corporate-body/PUBL,http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/JUST
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-60-,Support for forest infrastructure. Categories and types of investments,nodeID://b5363223136,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/roguhbq7o2zayvxtohagzg,Young persons neither in employment nor in education and training by citizenship (NEET rates),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/eu-wide-transparency-exercise-results-2019-credit-risk,EU-wide transparency exercise results 2019 - Asset quality,http://publications.europa.eu/resource/authority/corporate-body/EBA,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2616-,Interruptions and interruptions of student studies,nodeID://b5429732082,http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/zvb8e6bhqkpwo0rlchpu1q,"Employed persons by level of difficulty to take one or two hours off at short notice, economic activity (NACE Rev. 2) and occupation (2019)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/1a33a8a1-c90d-4785-8ab6-7d2137638fb2,Atmospheric Particles-Equivalent Black Carbon Aethalometer (2023),http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-3585-wykaz-oplat-za-gospodarowanie-odpadami-komunalnymi,Wykaz opłat za gospodarowanie odpadami komunalnymi w Inowrocławiu,"https://dane.gov.pl/pl/institution/203,urzad-miasta-inowroclawia",http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-5335-inwestycja-warszawa-bukowinska-matexi,"Inwestycja Warszawa, Bukowińska - Matexi","https://dane.gov.pl/pl/institution/1322,matexi-polska-spolka-z-ograniczona-odpowiedzialnos",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2824-,Alcohol and Tobacco Reporting Data,nodeID://b5363207261,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/e8qom4hv4dgairamkpnmpa,Employment rates by citizenship,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/osni-open-data-50k-transport-points,OSNI Open Data - 50k Transport Points,nodeID://b3221565016,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/uyxabh90kprnzucq7trifa,"Enterprises by age and innovation status, NACE Rev.2 activity and size class (CIS2022)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-7357-ceny-ofertowe-mieszkan-dewelopera-bs-deweloper-2-s,Ceny ofertowe mieszkań dewelopera BS Deweloper 2 Sp. z o.o. w 2025 r.,"https://dane.gov.pl/pl/institution/887,bs-deweloper-2-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/cc9wourze7ynqfwmijmpg,"Self-propelled vessels, dumb and pushed vessels by load capacity",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/victims-survivors-services-funded-organisations-2017-18,Victims and Survivors Services - Funded Organisations 2017/18,nodeID://b717744957,http://publications.europa.eu/resource/authority/data-theme/JUST
http://data.europa.eu/88u/dataset/verkehrsperiode-jahresformation-schweizerische-bundesbahnen-sbb,Annual formation transport periods,https://data.sbb.ch/explore/?refine.dcat_ap_ch.domain=schweizerische-bundesbahnen-sbb,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-9959-ceny-mieszkan-inwestycja-osiedle-zielony-gaj-24092,Ceny mieszkań – Inwestycja Osiedle Zielony Gaj – 24.09.2025,"https://dane.gov.pl/pl/institution/2836,grupa-harper-sp-z-o-o-sp-komandytowa",http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/personal_social_services_survey_of_adult_carers_in_england,Personal Social Services Survey of Adult Carers in England,nodeID://b3219373793,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2026-,Causes of death according to digital medical death certificates,nodeID://b5383483599,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/djrioqzdv1l7qiy2ejxea,Young persons neither in employment nor in education and training by NUTS 2 region (NEET rates),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/number-of-barnet-schools,Number of Barnet Schools,nodeID://b717744809,http://publications.europa.eu/resource/authority/data-theme/EDUC
